,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,qualification_mark,start_order,bib
5259,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1956356,MIKEC Damir,Person,SRB,Serbia,1.0,584,POINTS,,Q,25,1823
5260,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1551388,MALDINI Federico Nilo,Person,ITA,Italy,2.0,581,POINTS,,Q,7,1498
5261,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1553255,REITZ Christian,Person,GER,Germany,3.0,580,POINTS,,Q,3,1381
5262,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1893958,LEE Wonho,Person,KOR,Korea,4.0,580,POINTS,,Q,4,1554
5263,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1551387,MONNA Paolo,Person,ITA,Italy,5.0,579,POINTS,,Q,26,1500
5264,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1913907,XIE Yu,Person,CHN,China,6.0,579,POINTS,,Q,24,1168
5265,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1970546,ENKHTAIVAN Davaakhuu,Person,MGL,Mongolia,7.0,578,POINTS,,Q,1,1642
5266,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1553299,WALTER Robin,Person,GER,Germany,8.0,577,POINTS,,Q,27,1383
5267,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1545464,SINGH Sarabjot,Person,IND,India,9.0,577,POINTS,,,21,1449
5268,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1564882,KELES Ismail,Person,TUR,Türkiye,10.0,577,POINTS,,,10,1916
5269,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1555983,BANKIN Viktor,Person,UKR,Ukraine,11.0,576,POINTS,,,33,1933
5270,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1555977,KOROSTYLOV Pavlo,Person,UKR,Ukraine,12.0,576,POINTS,,,13,1935
5271,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1564893,DIKEC Yusuf,Person,TUR,Türkiye,13.0,576,POINTS,,,32,1915
5272,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1893852,CHO Yeongjae,Person,KOR,Korea,14.0,575,POINTS,,,28,1551
5273,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1930463,CHIRYUKIN Nikita,Person,KAZ,Kazakhstan,15.0,575,POINTS,,,15,1526
5274,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1564889,KIROV Kiril,Person,BUL,Bulgaria,16.0,575,POINTS,,,5,1122
5275,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1960533,ESERCITATO Michele,Person,CAN,Canada,17.0,575,POINTS,,,18,1132
5276,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1539643,CHEEMA Arjun Singh,Person,IND,India,18.0,574,POINTS,,,9,1444
5277,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1913908,ZHANG Bowen,Person,CHN,China,19.0,573,POINTS,,,19,1170
5278,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1977867,SOLARI Jason,Person,SUI,Switzerland,20.0,573,POINTS,,,22,1835
5279,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1948039,STRAUTMANIS Lauris,Person,LAT,Latvia,21.0,572,POINTS,,,16,1572
5280,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1562295,JOSEPH Gulfam,Person,PAK,Pakistan,22.0,571,POINTS,,,20,1723
5281,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1919551,RAMPULA Matej,Person,CZE,Czechia,23.0,571,POINTS,,,8,1217
5282,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1963378,LUNEV Ruslan,Person,AZE,Azerbaijan,24.0,571,POINTS,,,14,1091
5283,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1911512,TUZINSKY Juraj,Person,SVK,Slovakia,25.0,571,POINTS,,,6,1846
5284,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1535918,WONG Guanjie Johnathan,Person,MAS,Malaysia,26.0,570,POINTS,,,2,1611
5285,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1950281,PARRA VERGARA Diego Santiago Andres,Person,CHI,Chile,27.0,568,POINTS,,,17,1142
5286,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1888414,FOUQUET Florian,Person,FRA,France,28.0,566,POINTS,,,31,1342
5287,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1964877,BOUCHIREB Samir,Person,ALG,Algeria,29.0,563,POINTS,,,12,1023
5288,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1894541,CENTENO NIEVES Edilio Francisco,Person,EOR,EOR,30.0,562,POINTS,,,23,1282
5289,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1960746,CHATEAUBRIAN Philipe,Person,BRA,Brazil,31.0,561,POINTS,,,11,1113
5290,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1549386,BIN DALLAH Mohammed,Person,LBA,Libya,32.0,555,POINTS,,,29,1581
5291,2024-07-27T11:59:19+02:00,SHOMAPM---------------QUAL000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Qualification,Qualification,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1540694,ELHAGE Philip,Person,ARU,Aruba,33.0,554,POINTS,,,30,1051
11293,2024-07-28T10:03:14+02:00,SHOMAPM---------------FNL-000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Final,Final,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1913907,XIE Yu,Person,CHN,China,1.0,240.9,POINTS,,,7,1168
11294,2024-07-28T10:03:14+02:00,SHOMAPM---------------FNL-000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Final,Final,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1551388,MALDINI Federico Nilo,Person,ITA,Italy,2.0,240.0,POINTS,,,4,1498
11295,2024-07-28T10:03:14+02:00,SHOMAPM---------------FNL-000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Final,Final,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1551387,MONNA Paolo,Person,ITA,Italy,3.0,218.6,POINTS,,,6,1500
11296,2024-07-28T10:03:14+02:00,SHOMAPM---------------FNL-000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Final,Final,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1893958,LEE Wonho,Person,KOR,Korea,4.0,197.9,POINTS,,,1,1554
11297,2024-07-28T10:03:14+02:00,SHOMAPM---------------FNL-000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Final,Final,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1553255,REITZ Christian,Person,GER,Germany,5.0,177.6,POINTS,,,2,1381
11298,2024-07-28T10:03:14+02:00,SHOMAPM---------------FNL-000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Final,Final,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1553299,WALTER Robin,Person,GER,Germany,6.0,158.4,POINTS,,,8,1383
11299,2024-07-28T10:03:14+02:00,SHOMAPM---------------FNL-000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Final,Final,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1956356,MIKEC Damir,Person,SRB,Serbia,7.0,136.9,POINTS,,,3,1823
11300,2024-07-28T10:03:14+02:00,SHOMAPM---------------FNL-000100--,SHOMAPM,10m Air Pistol Men,10m Air Pistol Men's Final,Final,FINISHED,M,Shooting,SHO,Chateauroux Shooting Ctr,1970546,ENKHTAIVAN Davaakhuu,Person,MGL,Mongolia,8.0,115.7,POINTS,,,5,1642
3529,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----TUR02,Türkiye 2,Team,TUR,Türkiye,1.0,582,POINTS,,QG,17,
3530,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----SRB01,Serbia,Team,SRB,Serbia,2.0,581,POINTS,,QG,11,
3531,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----IND01,India 1,Team,IND,India,3.0,580,POINTS,,QB,6,
3532,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----KOR01,Republic of Korea 1,Team,KOR,Korea,4.0,579,POINTS,,QB,3,
3533,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----CHN02,People's Republic of China 2,Team,CHN,China,5.0,578,POINTS,,,15,
3534,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----GER02,Germany 2,Team,GER,Germany,6.0,577,POINTS,,,7,
3535,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----KOR02,Republic of Korea 2,Team,KOR,Korea,7.0,577,POINTS,,,8,
3536,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----CHN01,People's Republic of China 1,Team,CHN,China,8.0,576,POINTS,,,1,
3537,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----GER01,Germany 1,Team,GER,Germany,9.0,576,POINTS,,,13,
3538,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----IND02,India 2,Team,IND,India,10.0,576,POINTS,,,9,
3539,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----KAZ01,Kazakhstan,Team,KAZ,Kazakhstan,11.0,575,POINTS,,,16,
3540,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----BUL01,Bulgaria,Team,BUL,Bulgaria,12.0,574,POINTS,,,14,
3541,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----UKR01,Ukraine,Team,UKR,Ukraine,13.0,572,POINTS,,,4,
3542,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----PAK01,Pakistan,Team,PAK,Pakistan,14.0,571,POINTS,,,12,
3543,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----TUR01,Türkiye 1,Team,TUR,Türkiye,15.0,569,POINTS,,,5,
3544,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----LAT01,Latvia,Team,LAT,Latvia,16.0,568,POINTS,,,10,
3545,2024-07-29T09:58:30+02:00,SHOXAPMT--------------QUAL000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Qualification,Qualification,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----FRA01,France,Team,FRA,France,17.0,565,POINTS,,,2,
12880,2024-07-30T10:31:19+02:00,SHOXAPMT--------------FNL-000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Gold Medal Match,Gold Medal Match,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----SRB01,Serbia,Team,SRB,Serbia,1.0,16,POINTS,,,2,
12881,2024-07-30T10:31:19+02:00,SHOXAPMT--------------FNL-000100--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Gold Medal Match,Gold Medal Match,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----TUR02,Türkiye 2,Team,TUR,Türkiye,2.0,14,POINTS,,,1,
3558,2024-07-30T10:31:39+02:00,SHOXAPMT--------------FNL-000200--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Bronze Medal Match,Bronze Medal Match,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----IND01,India 1,Team,IND,India,3.0,16,POINTS,,,1,
3559,2024-07-30T10:31:39+02:00,SHOXAPMT--------------FNL-000200--,SHOXAPMT,10m Air Pistol Mixed Team,10m Air Pistol Mixed Team Bronze Medal Match,Bronze Medal Match,FINISHED,X,Shooting,SHO,Chateauroux Shooting Ctr,SHOXAPMT----KOR01,Republic of Korea 1,Team,KOR,Korea,4.0,10,POINTS,,,2,
10316,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1899493,MAJOR Veronika,Person,HUN,Hungary,1.0,582,POINTS,,Q,41,1412
10317,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1893972,OH Ye Jin,Person,KOR,Korea,2.0,582,POINTS,,Q,37,1549
10318,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1538159,BHAKER Manu,Person,IND,India,3.0,580,POINTS,,Q,19,1431
10319,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1794307,TRINH Thu Vinh,Person,VIE,Vietnam,4.0,578,POINTS,,Q,3,1981
10320,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1893930,KIM Yeji,Person,KOR,Korea,5.0,578,POINTS,,Q,27,1546
10321,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1913952,LI Xue,Person,CHN,China,6.0,577,POINTS,,Q,14,1155
10322,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1564886,TARHAN Sevval Ilayda,Person,TUR,Türkiye,7.0,577,POINTS,,Q,31,1913
10323,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1913951,JIANG Ranxin,Person,CHN,China,8.0,577,POINTS,,Q,2,1153
10324,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1902994,KARAPETYAN Elmira,Person,ARM,Armenia,9.0,576,POINTS,,,4,1041
10325,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1956347,ARUNOVIC Zorana,Person,SRB,Serbia,10.0,575,POINTS,,,40,1821
10326,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1930468,YUNUSMETOVA Irina,Person,KAZ,Kazakhstan,11.0,574,POINTS,,,22,1524
10327,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1564785,ELGOHARI Hala,Person,EGY,Egypt,12.0,574,POINTS,,,28,1263
10328,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1569857,LIU Heng Yu,Person,TPE,Chinese Taipei,13.0,573,POINTS,,,9,1882
10329,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1933159,BRES Klaudia,Person,POL,Poland,14.0,573,POINTS,,,8,1751
10330,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1539767,SANGWAN Rhythm,Person,IND,India,15.0,573,POINTS,,,42,1438
10331,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1564884,KOSTADINOVA Antoaneta,Person,BUL,Bulgaria,16.0,573,POINTS,,,44,1121
10332,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1535440,ZAVALA VAZQUEZ Alejandra,Person,MEX,Mexico,17.0,573,POINTS,,,21,1632
10333,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1888429,JEDRZEJEWSKI Camille,Person,FRA,France,18.0,573,POINTS,,,29,1336
10334,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1555984,KOSTEVYCH Olena,Person,UKR,Ukraine,19.0,572,POINTS,,,25,1931
10335,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1553277,VENNEKAMP Doreen,Person,GER,Germany,20.0,572,POINTS,,,43,1377
10336,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1909417,PRUCKSAKORN Tanyaporn,Person,THA,Thailand,21.0,571,POINTS,,,23,1871
10337,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1538421,ROSTAMIYAN Haniyeh,Person,IRI,IR Iran,22.0,571,POINTS,,,24,1463
10338,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1948037,RASMANE Agate,Person,LAT,Latvia,23.0,570,POINTS,,,13,1571
10339,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1944325,ABELN Katelyn Morgan,Person,USA,United States,24.0,570,POINTS,,,16,1941
10340,2024-07-27T13:59:01+02:00,SHOWAPW---------------QUAL000100--,SHOWAPW,10m Air Pistol Women,10m Air Pistol Women's Qualification,Qualification,FINISHED,W,Shooting,SHO,Chateauroux Shooting Ctr,1944367,LAGAN Alexis,Person,USA,United States,25.0,570,POINTS,,,39,1943
